level_0,OD,u,qpt,Upt,Uc,Um,WT,phi,Ipt,qc,ttc,ttpt,budget,objective
22,9_13,0.02454754166928904,33.99867857165047,-0.1645982483050939,-0.1073642625007867,0.0,0.01676798733104773,0.2228394992979121,0.0,36.00132142834953,0.02454754166928904,0.05,900,179.71932882495295
0,12_16,0.0,54.26053991304028,0.0,0.0,0.0,0.08644711131495633,0.09896207113577304,18.42959914521,0.0,0.0,0.0333,1000,179.67248616718052
1,12_24,0.0,106.3541378695537,0.0,0.0,0.0,0.1357533573457237,0.8763237780360711,0.0,0.0,0.0,0.05,1000,179.67248616718052
2,13_16,0.03543117799386649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.03543117799386649,10.0,1000,179.67248616718052
3,13_23,0.05692438631202603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.05692438631202603,10.0,1000,179.67248616718052
4,13_24,0.01420758503549628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.01420758503549628,10.0,1000,179.67248616718052
5,14_12,0.01245354418786155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.26053991304028,0.01245354418786155,10.0,1000,179.67248616718052
6,14_16,0.04375085165563625,0.0,-3.1,-0.1131252554966909,1.683507303643,0.0,0.0,0.0,8.999460086959829,0.04375085165563625,10.0,1000,179.67248616718052
7,14_23,0.04957244442651361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.04957244442651361,10.0,1000,179.67248616718052
8,16_24,0.04694458577302616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.04694458577302616,10.0,1000,179.67248616718052
9,1_24,0.05338859847048162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05338859847048162,10.0,1000,179.67248616718052
10,23_12,0.0441937267971345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.3541378695537,0.0441937267971345,10.0,1000,179.67248616718052
11,23_13,0.05692438631202603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.05692438631202603,10.0,1000,179.67248616718052
12,23_14,0.04957244442651361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.04957244442651361,10.0,1000,179.67248616718052
13,23_24,0.05276617854390352,0.0,-3.1,-0.1158298535631711,-0.3442488808500717,0.0,0.0,0.0,133.6458621304463,0.05276617854390352,10.0,1000,179.67248616718052
14,23_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.0,10.0,1000,179.67248616718052
15,24_16,0.04694458577302616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.04694458577302616,10.0,1000,179.67248616718052
16,24_23,0.05276617854390352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.39,0.05276617854390352,10.0,1000,179.67248616718052
17,3_13,0.02357165622627761,24.83583082756287,-0.1553456374030556,-0.1070714968678833,0.0,0.01224891419809091,0.1583048157181415,0.0,26.06416917243713,0.02357165622627761,0.0667,1000,179.67248616718052
18,3_16,0.05194548511220275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.05194548511220275,10.0,1000,179.67248616718052
19,3_23,0.07343869343036229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3,0.07343869343036229,10.0,1000,179.67248616718052
20,3_24,0.03072189215383254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.03072189215383254,10.0,1000,179.67248616718052
21,8_24,0.03738857630776459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.03738857630776459,10.0,1000,179.67248616718052
22,9_13,0.02454754166953355,33.99867799881669,-0.1645982805603945,-0.1073642625008601,0.0,0.01676798704852882,0.2228394222291794,0.0,36.00132200118331,0.02454754166953355,0.05,1000,179.67248616718052
0,12_16,0.0,60.59907942825996,0.0,0.0,0.0,0.08681474660683908,0.1111435423573714,31.74522967979825,0.0,0.0,0.0333,2000,179.42561982717172
1,12_24,0.0,109.0253498260091,0.0,0.0,0.0,0.1370707864378572,0.9062165490335685,0.5141078993454627,0.0,0.0,0.05,2000,179.42561982717172
2,13_16,0.03543104212853108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.03543104212853108,10.0,2000,179.42561982717172
3,13_23,0.05678728279246353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.05678728279246353,10.0,2000,179.42561982717172
4,13_24,0.01420779180716964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.01420779180716964,10.0,2000,179.42561982717172
5,14_12,0.01245397969854995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.59907942825996,0.01245397969854995,10.0,2000,179.42561982717172
6,14_16,0.04361305955650005,0.0,-3.1,-0.11308391786695,3.012523641616734,0.0,0.0,0.0,2.660920571740144,0.04361305955650005,10.0,2000,179.42561982717172
7,14_23,0.04943490555996895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.04943490555996895,10.0,2000,179.42561982717172
8,16_24,0.04680656509858117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.04680656509858117,10.0,2000,179.42561982717172
9,1_24,0.05338880517979129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05338880517979129,10.0,2000,179.42561982717172
