level_0,OD,u,qpt,Upt,Uc,Um,WT,phi,Ipt,qc,ttc,ttpt,budget,objective
15,24_16,0.2712755466656021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.2712755466656021,10.0,4000,2804.4539280970894
16,24_23,0.4454123686751507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.39,0.4454123686751507,10.0,4000,2804.4539280970894
17,3_13,0.02706319710579448,283.7525531022673,-1.034042096232896,-0.1081189591317384,0.0,0.1399454159826862,4.360242357190453,0.0,716.2474468977327,0.02706319710579448,0.0667,4000,2804.4539280970894
18,3_16,0.05729440373107894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.05729440373107894,10.0,4000,2804.4539280970894
19,3_23,0.4673731557048755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3,0.4673731557048755,10.0,4000,2804.4539280970894
20,3_24,0.0357194291976098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.0357194291976098,10.0,4000,2804.4539280970894
21,8_24,0.04238611335154185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.04238611335154185,10.0,4000,2804.4539280970894
22,9_13,0.02836249525663677,284.2254632298328,-1.032106165463965,-0.108508748576991,0.0,0.1401786530189738,4.375262847791364,0.0,715.7745367701672,0.02836249525663677,0.05,4000,2804.4539280970894
0,12_16,0.0,2157.448696722842,0.0,0.0,0.0,0.2084320244099248,41.60981773359862,1.853099795352001,0.0,0.0,0.0333,5000,2671.7318724190964
1,12_24,0.0,646.4906219339882,0.0,0.0,0.0,0.4021461144272065,44.85060049060345,1.549956376164749,0.0,0.0,0.05,5000,2671.7318724190964
2,13_16,0.04013599624695673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.04013599624695673,10.0,5000,2671.7318724190964
3,13_23,0.4311547612192436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.4311547612192436,10.0,5000,2671.7318724190964
4,13_24,0.01822420354726136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.01822420354726136,10.0,5000,2671.7318724190964
5,14_12,0.02296861222294767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.448696722842,0.02296861222294767,10.0,5000,2671.7318724190964
6,14_16,0.2537395003837892,0.0,-3.1,-0.1761218501151368,0.7641252390504194,0.0,0.0,0.0,842.551303277158,0.2537395003837892,10.0,5000,2671.7318724190964
7,14_23,0.4280311867811231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.4280311867811231,10.0,5000,2671.7318724190964
8,16_24,0.2522790222895257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.2522790222895257,10.0,5000,2671.7318724190964
9,1_24,0.05843530684730776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05843530684730776,10.0,5000,2671.7318724190964
10,23_12,0.2136443811391892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.4906219339882,0.2136443811391892,10.0,5000,2671.7318724190964
11,23_13,0.4311547612192436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.4311547612192436,10.0,5000,2671.7318724190964
12,23_14,0.4280311867811231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.4280311867811231,10.0,5000,2671.7318724190964
13,23_24,0.4265707086868596,0.0,-3.1,-0.2279712126060579,-1.520075365966865,0.0,0.0,0.0,2353.509378066012,0.4265707086868596,10.0,5000,2671.7318724190964
14,23_9,0.2253110478058559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.2253110478058559,10.0,5000,2671.7318724190964
15,24_16,0.2522790222895257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.2522790222895257,10.0,5000,2671.7318724190964
16,24_23,0.4265707086868596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.39,0.4265707086868596,10.0,5000,2671.7318724190964
17,3_13,0.02706319710575933,283.7525531042342,-1.034042096245664,-0.1081189591317278,0.0,0.1399454159836563,4.360242357252837,0.0,716.247446895766,0.02706319710575933,0.0667,5000,2671.7318724190964
18,3_16,0.05768039323035404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.05768039323035404,10.0,5000,2671.7318724190964
19,3_23,0.4486991582026409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3,0.4486991582026409,10.0,5000,2671.7318724190964
20,3_24,0.03576860053065869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.03576860053065869,10.0,5000,2671.7318724190964
21,8_24,0.04243528468459073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.04243528468459073,10.0,5000,2671.7318724190964
22,9_13,0.02836249525648914,284.2254632327008,-1.032106165482633,-0.1085087485769467,0.0,0.1401786530203882,4.375262847882583,0.0,715.7745367672992,0.02836249525648914,0.05,5000,2671.7318724190964
0,12_16,0.0,2237.286811570948,0.0,0.0,0.0,0.213062635071115,47.95657033194373,2.135354835910054,0.0,0.0,0.0333,6000,2569.5410672729777
1,12_24,0.0,669.3811916319617,0.0,0.0,0.0,0.4134356350445207,51.50116991494911,1.8264612194806,0.0,0.0,0.05,6000,2569.5410672729777
2,13_16,0.04052611204720015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.04052611204720015,10.0,6000,2569.5410672729777
3,13_23,0.4164277993951497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.4164277993951497,10.0,6000,2569.5410672729777
4,13_24,0.01827298875496365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.01827298875496365,10.0,6000,2569.5410672729777
5,14_12,0.02352075131600779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2237.286811570948,0.02352075131600779,10.0,6000,2569.5410672729777
